innings,player_dismissed,date,season,batting_team,striker,wicket_type,bowling_team,runs_of_bat,over,match_no,match_id,noballs,extras,legbyes,bowler,byes,fielder,venue,wide
2,,"Apr 21, 2024",2024,GT,Sai Sudharsan,,PBKS,1,13.4,37,202437,0,0,0,Liam Livingstone,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Azmatullah Omarzai,,PBKS,1,13.5,37,202437,0,0,0,Liam Livingstone,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Sai Sudharsan,,PBKS,1,13.6,37,202437,0,0,0,Liam Livingstone,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Sai Sudharsan,,PBKS,1,14.1,37,202437,0,0,0,Sam Curran,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Azmatullah Omarzai,,PBKS,1,14.2,37,202437,0,0,0,Sam Curran,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Sai Sudharsan,,PBKS,4,14.3,37,202437,0,0,0,Sam Curran,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,Sai Sudharsan,"Apr 21, 2024",2024,GT,Sai Sudharsan,bowled,PBKS,0,14.4,37,202437,0,0,0,Sam Curran,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,4,14.5,37,202437,0,0,0,Sam Curran,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,0,14.6,37,202437,0,0,0,Sam Curran,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Azmatullah Omarzai,,PBKS,2,15.1,37,202437,0,0,0,Harshal Patel,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,Azmatullah Omarzai,"Apr 21, 2024",2024,GT,Azmatullah Omarzai,caught,PBKS,0,15.2,37,202437,0,0,0,Harshal Patel,0,Jitesh Sharma,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Shahrukh Khan,,PBKS,1,15.3,37,202437,0,0,0,Harshal Patel,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,0,15.4,37,202437,0,0,0,Harshal Patel,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,0,15.5,37,202437,0,0,0,Harshal Patel,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,1,15.6,37,202437,0,0,0,Harshal Patel,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,0,16.1,37,202437,0,0,0,Harpreet Brar,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,2,16.2,37,202437,0,0,0,Harpreet Brar,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,4,16.3,37,202437,0,0,0,Harpreet Brar,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,2,16.4,37,202437,0,0,0,Harpreet Brar,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,4,16.5,37,202437,0,0,0,Harpreet Brar,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,1,16.6,37,202437,0,0,0,Harpreet Brar,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,4,17.1,37,202437,0,0,0,Kagiso Rabada,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,1,17.2,37,202437,0,0,0,Kagiso Rabada,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Shahrukh Khan,,PBKS,6,17.3,37,202437,0,0,0,Kagiso Rabada,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Shahrukh Khan,,PBKS,1,17.4,37,202437,0,0,0,Kagiso Rabada,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,4,17.5,37,202437,0,0,0,Kagiso Rabada,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,4,17.6,37,202437,0,0,0,Kagiso Rabada,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,Shahrukh Khan,"Apr 21, 2024",2024,GT,Shahrukh Khan,bowled,PBKS,0,18.1,37,202437,0,0,0,Harshal Patel,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rashid Khan,,PBKS,1,18.2,37,202437,0,0,0,Harshal Patel,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,0,18.3,37,202437,0,0,0,Harshal Patel,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,1,18.4,37,202437,0,0,0,Harshal Patel,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rashid Khan,,PBKS,2,18.5,37,202437,0,0,0,Harshal Patel,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,Rashid Khan,"Apr 21, 2024",2024,GT,Rashid Khan,caught,PBKS,0,18.6,37,202437,0,0,0,Harshal Patel,0,Rossouw,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
2,,"Apr 21, 2024",2024,GT,Rahul Tewatia,,PBKS,4,19.1,37,202437,0,0,0,Arshdeep Singh,0,,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",0
1,,"Apr 22, 2024",2024,MI,Rohit Sharma,,RR,2,0.1,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Rohit Sharma,,RR,4,0.2,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Rohit Sharma,,RR,0,0.3,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Rohit Sharma,,RR,0,0.4,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,Rohit Sharma,"Apr 22, 2024",2024,MI,Rohit Sharma,caught,RR,0,0.5,38,202438,0,0,0,Trent Boult,0,Sanju Samson,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Suryakumar Yadav,,RR,0,0.6,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Ishan Kishan,,RR,0,1.1,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Ishan Kishan,,RR,0,1.2,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,Ishan Kishan,"Apr 22, 2024",2024,MI,Ishan Kishan,caught,RR,0,1.3,38,202438,0,0,0,Sandeep Sharma,0,Sanju Samson,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,1.4,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Suryakumar Yadav,,RR,1,1.5,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,1.6,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,2.1,38,202438,0,1,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",1
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,2.1,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Suryakumar Yadav,,RR,4,2.2,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Suryakumar Yadav,,RR,0,2.3,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Suryakumar Yadav,,RR,4,2.4,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Suryakumar Yadav,,RR,0,2.5,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Suryakumar Yadav,,RR,1,2.6,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,Suryakumar Yadav,"Apr 22, 2024",2024,MI,Suryakumar Yadav,caught,RR,0,3.1,38,202438,0,0,0,Sandeep Sharma,0,Rovman Powell,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,0,3.2,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,0,3.3,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,0,3.4,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,0,3.5,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,1,3.6,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,1,4.1,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,4.2,38,202438,0,1,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",1
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,4.2,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,4.3,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,1,4.4,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,4.5,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,0,4.6,38,202438,0,1,1,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,2,5.1,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,6,5.2,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,4,5.3,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,4,5.4,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,1,5.5,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,5.6,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,6.1,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,6.2,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,1,6.3,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,6.4,38,202438,0,1,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",1
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,6.4,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,6.5,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,1,6.6,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nabi,,RR,1,7.1,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,7.2,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,Nabi,"Apr 22, 2024",2024,MI,Nabi,caught,RR,0,7.3,38,202438,0,0,0,Yuzvendra Chahal,0,Yuzvendra Chahal,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,0,7.4,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,4,7.5,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,0,7.6,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,8.1,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,6,8.2,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,8.3,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,1,8.4,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,8.5,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,1,8.6,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,0,9.1,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,1,9.2,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,4,9.3,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,9.4,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,9.5,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,9.6,38,202438,0,1,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",1
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,9.6,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,1,10.1,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,2,10.2,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,10.3,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,1,10.4,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,10.5,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,4,10.6,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,11.1,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,4,11.2,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,11.3,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,0,11.4,38,202438,0,2,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",1
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,11.4,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,1,11.5,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,4,11.6,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,1,12.1,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,12.2,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,1,12.3,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,12.4,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,12.5,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,2,12.6,38,202438,0,0,0,Ravichandran Ashwin,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,13.1,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,6,13.2,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,1,13.3,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,4,13.4,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,13.5,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,6,13.6,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,14.1,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,4,14.2,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,0,14.3,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,1,14.4,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,4,14.5,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,14.6,38,202438,0,0,0,Sandeep Sharma,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,6,15.1,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,15.2,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,15.3,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,6,15.4,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,6,15.5,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Nehal Wadhera,,RR,1,15.6,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,Nehal Wadhera,"Apr 22, 2024",2024,MI,Nehal Wadhera,caught,RR,0,16.1,38,202438,0,0,0,Trent Boult,0,Sandeep Sharma,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Hardik Pandya,,RR,1,16.2,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,16.3,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Hardik Pandya,,RR,0,16.4,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Hardik Pandya,,RR,1,16.5,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,0,16.6,38,202438,0,1,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",1
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,6,16.6,38,202438,0,0,0,Trent Boult,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Hardik Pandya,,RR,1,17.1,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tilak Varma,,RR,1,17.2,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Hardik Pandya,,RR,0,17.3,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Hardik Pandya,,RR,4,17.4,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Hardik Pandya,,RR,2,17.5,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Hardik Pandya,,RR,1,17.6,38,202438,0,0,0,Yuzvendra Chahal,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Hardik Pandya,,RR,0,18.1,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,Hardik Pandya,"Apr 22, 2024",2024,MI,Hardik Pandya,lbw,RR,0,18.2,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tim David,,RR,0,18.3,38,202438,0,1,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",1
1,,"Apr 22, 2024",2024,MI,Tim David,,RR,0,18.3,38,202438,0,0,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",0
1,,"Apr 22, 2024",2024,MI,Tim David,,RR,0,18.4,38,202438,0,1,0,Avesh Khan,0,,"Sawai Mansingh Stadium, Jaipur",1
